title,album,composer,spotify,youtube,artist
The Bottle,Album: ***WINTER IN AMERICA***      Utgiven:  1992,Kompositör: Gil Scott-Heron,,https://www.youtube.com/results?search_query=Gil%20Scott-Heron%20%26%20Brian%20Jackson%20%26%20Danny%20Bowens%20%26%20Bob%20Adams%20The%20Bottle,Gil Scott-Heron & Brian Jackson & Danny Bowens & Bob Adams
1960 What,Album: ***1960 WHAT***      Utgiven:  2010,Kompositör: Gregory Porter,,https://www.youtube.com/results?search_query=Gregory%20Porter%201960%20What,Gregory Porter
A Love Of Your Own,Album: ***PICKIN UP THE PIECES***      Utgiven:  1992,Kompositör: Ned Doheny & Hamish Stuart,https://play.spotify.com/track/5upwNsMu7JEZWUhumVJbPT,https://www.youtube.com/results?search_query=Average%20White%20Band%20A%20Love%20Of%20Your%20Own,Average White Band
In The Mood,Album: ***IN THE MOOD***      Utgiven:  2006,Kompositör: Darryl Ellis & Ruben Locke & Paul Richmond,https://play.spotify.com/track/2xTxA63pJHWi4VNnMCWaT3,https://www.youtube.com/results?search_query=Tyrone%20Davis%20In%20The%20Mood,Tyrone Davis
What's A Telephone Bill,Album: ***AHH... THE NAME IS BOOTSY BABY***      Utgiven:  2009,Kompositör: George Clinton & William Bootsy Collins & Gary Cooper,,https://www.youtube.com/results?search_query=Bootsy's%20Rubber%20Band%20What's%20A%20Telephone%20Bill,Bootsy's Rubber Band
Don't Fight My Love,"Album: ***ANGEL***      Utgiven:  2010, ***JASS-AY-LAY-DEE***      Utgiven:",Kompositör: William Beck & Leroy Bonner & Marshall Jones & Ralph Middlebrooks & Marvin Pierce & Clarence Satchell & James Williams,https://play.spotify.com/track/5xEAgttqvHIT40kYSt4n8U,https://www.youtube.com/results?search_query=Ohio%20Players%20Don't%20Fight%20My%20Love,Ohio Players
The Memory,Album: ***UBIQUITY VIBRATIONS***      Utgiven:  2008,Kompositör: William Allen & Roy Ayers & Edwin Birdsong,https://play.spotify.com/track/4IWqC9tZ2u9r8u9FiaxKm5,https://www.youtube.com/results?search_query=Roy%20Ayers%20The%20Memory,Roy Ayers
Good Humour Man,Album: ***BLUE BREAK BEATS (2) /YOU GOTTA HEAR BLUE NOTE TO DIG DEF JAM!!!/***      U,Kompositör: Blue Mitchell,,https://www.youtube.com/results?search_query=Blue%20Mitchell%20%26%20Burt%20Collins%20%26%20Jerry%20Dodgion%20%26%20Junior%20Cook%20%26%20Pepper%20Adams%20%26%20Julian%20Priester%20%26%20Mccoy%20Tyner%20%26%20Gene%20Taylor%20%26%20Al%20Foster%20Good%20Humour%20Man,Blue Mitchell & Burt Collins & Jerry Dodgion & Junior Cook & Pepper Adams & Julian Priester & Mccoy Tyner & Gene Taylor & Al Foster
One To Grow On,Album: ***FRUITS OF NATURE***      Utgiven:  1992,Kompositör: C Evans & K Sharpton,https://play.spotify.com/track/0EvQbY2OQdGM60ieokPJDa,https://www.youtube.com/results?search_query=The%20Umc's%20One%20To%20Grow%20On,The Umc's
I Got To Have It,Album: ***LIFE OF A KID IN THE GHETTO***      Utgiven:  1991,Kompositör: Ed O.G,https://play.spotify.com/track/2JhERr2fItkUK4Ydu8olb5,https://www.youtube.com/results?search_query=Ed%20O.G%20%26%20Da%20Bulldogs%20I%20Got%20To%20Have%20It,Ed O.G & Da Bulldogs
Young Gifted And Black,Album: ***IT'S A BIG DADDY THING***      Utgiven:  1989,Kompositör: Big Daddy Kane,,https://www.youtube.com/results?search_query=Big%20Daddy%20Kane%20%26%20Mister%20Cee%20%26%20Scrap%20Lover%20%26%20Scoob%20Lover%20Young%20Gifted%20And%20Black,Big Daddy Kane & Mister Cee & Scrap Lover & Scoob Lover
Cha Cha Cha,Album: ***FLY GIRLS - B-BOYS BEWARE: REVENGE OF THE SUPER FEMALE RAPPERS (1)***,Kompositör: King Of Chill,https://play.spotify.com/track/1McWPMA7NVuHh0bTm7ljRA,https://www.youtube.com/results?search_query=Mc%20Lyte%20Cha%20Cha%20Cha,Mc Lyte
Unity,Album: ***U.N.I.T.Y.***      Utgiven:  1993,Kompositör: Dana Owens & Joe Sample,https://play.spotify.com/track/6IA63Wf2Onw1kq9ur1ygFi,https://www.youtube.com/results?search_query=Queen%20Latifah%20Unity,Queen Latifah
Luck Of Lucien,Album: ***PEOPLE'S INSTINCTIVE TRAVELS AND THE PATHS OF RHYTHM***      Utgiven:  1990,Kompositör: A Tribe Called Quest,https://play.spotify.com/track/7EhEPcPa60LlvGuG9R1DOx,https://www.youtube.com/results?search_query=A%20Tribe%20Called%20Quest%20Luck%20Of%20Lucien,A Tribe Called Quest
General Penitentiary,Album: ***GUESS WHO'S COMING TO DINNER***      Utgiven:  1987,Kompositör: Michael Rose,,https://www.youtube.com/results?search_query=Black%20Uhuru%20General%20Penitentiary,Black Uhuru
Jah Army,Album: ***REVELATION PART 1 THE ROOT OF LIFE***      Utgiven:  2011,Kompositör: Damian Marley & Stephen Marley & Mark Myrie,,https://www.youtube.com/results?search_query=Stephen%20Marley%20%26%20Damien%20Marley%20%26%20Buju%20Banton%20Jah%20Army,Stephen Marley & Damien Marley & Buju Banton
Alpha And Omega,Album: ***ALPHA AND OMEGA***      Utgiven:  2013,Kompositör: Jamar Mcnaughton,,https://www.youtube.com/results?search_query=Chronixx%20Alpha%20And%20Omega,Chronixx
And The Beat Goes On,Album: ***AND THE BEAT GOES ON***      Utgiven:  2014,Kompositör: Hollie Hook & Mike Pelanconi,,https://www.youtube.com/results?search_query=Hollie%20Cook%20%26%20Prince%20Fatty%20And%20The%20Beat%20Goes%20On,Hollie Cook & Prince Fatty
Thinking Of You,,Kompositör: Nile Rodgers,,https://www.youtube.com/results?search_query=Lord%20Echo%20%26%20Lisa%20Tomlins%20Thinking%20Of%20You,Lord Echo & Lisa Tomlins
The Girl,,Kompositör: Sydney Bennett & Kevin Celestin & Christian Jones,,https://www.youtube.com/results?search_query=The%20Internet%20%26%20Kaytranada%20The%20Girl,The Internet & Kaytranada
From Time,Album: ***NOTHING WAS THE SAME***      Utgiven:  2013,Kompositör: Aubrey Graham/Dacoury Natche/Jhené,https://play.spotify.com/track/2WC4sK0ryyysQhtDok9Ytr,https://www.youtube.com/results?search_query=Drake%20%26%20Jhene%20Aiko%20From%20Time,Drake & Jhene Aiko
Tabanja,,Kompositör: Leslie Kocuvie-Tay/Shiriihan Abdulle,https://play.spotify.com/track/73rNZyqMvP2cqhlVskLbcc,https://www.youtube.com/results?search_query=Cherrie%20Tabanja,Cherrie
Holding On,,Kompositör: G Porter/H Lawrence/G Lawrence/J Napier,,https://www.youtube.com/results?search_query=Disclosure%20%26%20Gregory%20Porter%20Holding%20On,Disclosure & Gregory Porter
Hold On,Album: ***SBTRKT***      Utgiven:  2011,Kompositör: SBTRKT/Sampha/Tic,https://play.spotify.com/track/5TmMsbWqvW28M2SCbonEJA,https://www.youtube.com/results?search_query=Sbtrkt%20%26%20Sampha%20Hold%20On,Sbtrkt & Sampha
Pretend,,Kompositör: Seinabo Sey/Magnus Lidehäll,https://play.spotify.com/track/5S5Sdcimy6me7NeL82wIsr,https://www.youtube.com/results?search_query=Seinabo%20Sey%20Pretend,Seinabo Sey
Höru Mej Bae,,Kompositör: Nils Svennem Lundberg/Michel Dida,https://play.spotify.com/track/3b7kRw3zOq8QqR1Jx4Ccrl,https://www.youtube.com/results?search_query=Michel%20Dida%20H%c3%b6ru%20Mej%20Bae,Michel Dida
Millionaire,Album: Tasty,Kompositör: BENJAMIN/ROGERS,,https://www.youtube.com/results?search_query=Kelis%20[%20]%20Andr%c3%a9%203000%20Millionaire,Kelis [+] André 3000
