title,album,composer,spotify,youtube,artist
The Sly The Slick And The Wicked,Album: ***SOULFUL STUFF***      Utgiven:  1988,Kompositör: Larry Brownlee & Lowrell Simon,https://play.spotify.com/track/68pKYkH6J2bnD3DTFzMrwV,https://www.youtube.com/results?search_query=Lost%20Generation%20The%20Sly%20The%20Slick%20And%20The%20Wicked,Lost Generation
I Love You,Album: ***OUT ON THE STREETS AGAIN***      Utgiven:  1976,Kompositör: Eddie Holman & Marks,,https://www.youtube.com/results?search_query=Eddie%20Holman%20I%20Love%20You,Eddie Holman
Trouble Heartaches And Sadness,Album: ***ANN PEEBLES GREATEST HITS***      Utgiven:  1988,Kompositör: Donald Bryant & Ann Peebles,https://play.spotify.com/track/0ryoOkpaDeSQRoYQGGJAxn,https://www.youtube.com/results?search_query=Ann%20Peebles%20Trouble%20Heartaches%20And%20Sadness,Ann Peebles
One Step Ahead,,Kompositör: Eddie Snyder & C Singleton,https://play.spotify.com/track/0dSRoWYf0GOzX9L44g53sZ,https://www.youtube.com/results?search_query=Aretha%20Franklin%20One%20Step%20Ahead,Aretha Franklin
Ms Fat Booty,Album: Ms Fat Booty,Kompositör: Okänd,https://play.spotify.com/track/2OsGdZYDdTK4pxDMsK0Blv,https://www.youtube.com/results?search_query=Mos%20Def%20Ms%20Fat%20Booty,Mos Def
Help (Somebody Please),Album: ***HELP (SOMEBODY PLEASE)***      Utgiven:  1979,Kompositör: Robert Dukes & Eddie Levert,https://play.spotify.com/track/1EymqHmUQ0lDbMzf7F18fw,https://www.youtube.com/results?search_query=O'jays%20Help%20(Somebody%20Please),O'jays
In The Mood,Album: ***IN THE MOOD***      Utgiven:  2006,Kompositör: Darryl Ellis & Ruben Locke & Paul Richmond,https://play.spotify.com/track/2xTxA63pJHWi4VNnMCWaT3,https://www.youtube.com/results?search_query=Tyrone%20Davis%20In%20The%20Mood,Tyrone Davis
A Love Of Your Own,Album: ***PICKIN UP THE PIECES***      Utgiven:  1992,Kompositör: Ned Doheny & Hamish Stuart,https://play.spotify.com/track/5upwNsMu7JEZWUhumVJbPT,https://www.youtube.com/results?search_query=Average%20White%20Band%20A%20Love%20Of%20Your%20Own,Average White Band
Open Your Eyes,Album: ***CELESTE & JESSE FOREVER***      Utgiven:  2012,Kompositör: Bobby Caldwell & Bruce Malament,https://play.spotify.com/track/1JOuoTcVh484lkHm6j5cbw,https://www.youtube.com/results?search_query=Bobby%20Caldwell%20Open%20Your%20Eyes,Bobby Caldwell
The Light,Album: Like Water For Chocolate,Kompositör: Common,https://play.spotify.com/track/205iJdzU19pGQMK9SvAQlW,https://www.youtube.com/results?search_query=Common%20The%20Light,Common
Wish I Didn't Miss You,,Kompositör: HUFF/MARTIN/mcfadden/whitehead/MATIAS,https://play.spotify.com/track/1euSJSk3dqCRmfdVwczmsR,https://www.youtube.com/results?search_query=Angie%20Stone%20Wish%20I%20Didn't%20Miss%20You,Angie Stone
Backstabbers,Album: Carlito's Way,"Kompositör: HUFF, LEON (C,A) MCFADDEN, GENE (C,A)",https://play.spotify.com/track/2gtNURW4eomLn9hYzD0XBa,https://www.youtube.com/results?search_query=The%20O'Jays%20Backstabbers,The O'Jays
Let Me Prove My Love To You,Album: ***LET ME PROVE MY LOVE TO YOU***      Utgiven:  1975,Kompositör: J Ralph Bailey & R Clark & Ken Williams,,https://www.youtube.com/results?search_query=Main%20Ingredient%20Let%20Me%20Prove%20My%20Love%20To%20You,Main Ingredient
You Don't Know My Name,,"Kompositör: WILLIAMS/KEYS/Kent/WEST/BAILEY/KEYS, ALICIA (C,A) LILLY, HAROLD (C,A) WEST, KANYE (C,A)/LILLY",https://play.spotify.com/track/6LGwYMXXgURfaequXipzHx,https://www.youtube.com/results?search_query=Alicia%20Keys%20You%20Don't%20Know%20My%20Name,Alicia Keys
T Plays It Cool,"Album: ***TROUBLE MAN***      Utgiven:  1986, ***M P G***      Utgiven:",Kompositör: Marvin Gaye,https://play.spotify.com/track/2Zknm3RO1bDfXgJKOS7zKU,https://www.youtube.com/results?search_query=Marvin%20Gaye%20T%20Plays%20It%20Cool,Marvin Gaye
Lost In The Crowd,,Kompositör: Louis M Creel,https://play.spotify.com/track/4ZYciALLiLv1RCYeoEJfor,https://www.youtube.com/results?search_query=Billy%20Byrd%20Lost%20In%20The%20Crowd,Billy Byrd
Windy C,Album: ***WINDY C***      Utgiven:  1999,Kompositör: Okänd,,https://www.youtube.com/results?search_query=100%%20Pure%20Poison%20Windy%20C,100% Pure Poison
Candy Man,Album: ***CANDY MAN***      Utgiven:  2005,Kompositör: Okänd,https://play.spotify.com/track/3xGwcLiy3cm8hTEy8xZMid,https://www.youtube.com/results?search_query=Josephine%20Jones%20Candy%20Man,Josephine Jones
A Mothers Love,,,,https://www.youtube.com/results?search_query=Charles%20Wright%20A%20Mothers%20Love,Charles Wright
It’Ll All Be Over,Album: ***It’ll All Be Over***,Kompositör: Leonard Sanders,https://play.spotify.com/track/4DtKuPPoHYH5fKsAXBa8Zm,https://www.youtube.com/results?search_query=Supreme%20Jubilees%20It%e2%80%99Ll%20All%20Be%20Over,Supreme Jubilees
Sound And Color,Album: ***Sound And Color***,Kompositör: Okänd,https://play.spotify.com/track/4jVQBszyxsa0GeRSe5ToVC,https://www.youtube.com/results?search_query=Alabama%20Shakes%20Sound%20And%20Color,Alabama Shakes
"Pink + White, Pink And White","Album: ***Blonde, 2016***",Kompositör: Christopher Breaux,,"https://www.youtube.com/results?search_query=Frank%20Ocean%20%26%20Beyonc%c3%a9%20Pink%20%20%20White,%20Pink%20And%20White",Frank Ocean & Beyoncé
Nikes,"Album: ***Blonde, 2016***",Kompositör: Christopher Breaux,,https://www.youtube.com/results?search_query=Frank%20Ocean%20%26%20Kohh%20Nikes,Frank Ocean & Kohh
Dang!,,Kompositör: P. Omo,,https://www.youtube.com/results?search_query=Mac%20Miller%20%26%20%20Anderson%20.Paak%20Dang!,Mac Miller &  Anderson .Paak
Bullets,,Kompositör: Louis Kevin Celetin,https://play.spotify.com/track/3Il1ess0dinvEagLM3dTzG,https://www.youtube.com/results?search_query=Kaytranada%20%26%20Little%20Dragon%20Bullets,Kaytranada & Little Dragon
For The World,,Kompositör: Okänd,https://play.spotify.com/track/2wknuokNRAnUPoNmYe0shu,https://www.youtube.com/results?search_query=The%20Internet%20%26%20James%20Fauntleroy%20For%20The%20World,The Internet & James Fauntleroy
"Out Deh, Out There","Album: ***Out Deh - Single, 2016***",Kompositör: Chronixx,,"https://www.youtube.com/results?search_query=Chronixx%20Out%20Deh,%20Out%20There",Chronixx
Never Gonna Be A Slave,Album: ***NEVER GONNA BE A SLAVE***      Utgiven:  2014,Kompositör: Keron Salmon,,https://www.youtube.com/results?search_query=Kabaka%20Pyramid%20Never%20Gonna%20Be%20A%20Slave,Kabaka Pyramid
Water no get enemy,Album: Expensive Shit,,https://play.spotify.com/track/4HUQeJ3p6NI3zIioBDvFuD,https://www.youtube.com/results?search_query=Fela%20Kuti%20Water%20no%20get%20enemy,Fela Kuti
Grown Man Sport,Album: ***GROWN MAN SPORT***      Utgiven:  2003,Kompositör: Okänd,,https://www.youtube.com/results?search_query=Ini%20%26%20Pete%20Rock%20Grown%20Man%20Sport,Ini & Pete Rock
Little Brother,Album: ***THE HURRICANE***      Utgiven:  1999,Kompositör: T Greene & D Smith & J Yancey,,https://www.youtube.com/results?search_query=Black%20Star%20(Usa)%20Little%20Brother,Black Star (Usa)
